cat_ID_con,HUC12,sp_ls,dist_coast_km,Region,wtd_area_sqKM,str_slope,cat_elev_MEAN,cat_slope_MEAN,wtd_north_per,wtd_slope_MEAN,wtd_glacier_per,wtd_lake_per,wtd_wet_per,name,wtd_lcld_jd,Year,summer_precip,intercept,snow_tc,preds_airDL,snow_year,Chinook,Sockeye,Chum,Pink,Coho,Spawning,Rearing
Copper_River_75019800010136,190201010408,"K_r, K_s, K_p",216.11204517350953,Copper_River,166.10930001824988,0.0131978,793.9503602480416,10.038779137334597,17.0534592,19.51855747724643,0,0.141856700774335,2.8295577,AwcHuc12_wtd_lcld_mn_2019,481.05660019188537,2019,170.07,-6.465577198424637,439.16895958788615,0.21663973761305297,min,1,0,0,0,0,1,1
Copper_River_75019800011462,190201010504,K_s,208.14078206860015,Copper_River,465.57514989550015,0.0021502900000000004,668.253382819146,2.217821864421193,36.6330986,11.29057369200959,12.173848240961505,0.502951212426178,6.3335223,AwcHuc12_wtd_lcld_mn_2019,496.0215864432406,2019,161.02,-6.465577198424637,469.0660003048676,0.2327576885158242,min,1,0,0,0,0,1,0
Copper_River_75019800000599,190201010505,K_s,207.76187100388847,Copper_River,523.8124998382502,0.0021052300000000005,629.6760701984593,0.526897993880967,35.4002304,10.231114503699386,10.8203626704993,0.595481721778281,9.419054,AwcHuc12_wtd_lcld_mn_2019,493.10395708659684,2019,158.88,-6.465577198424637,468.0710658291181,0.27918896950996414,min,1,0,0,0,0,1,0
Copper_River_75019800000972,190201010603,K_p,196.0750345194128,Copper_River,312.32860018499974,1e-5,592.181818181818,1.463522187184062,42.006813,4.313163382157414,0,1.492752740662803,13.5024261,AwcHuc12_wtd_lcld_mn_2016,471.08749172512375,2016,162.76,-11.916184305714133,451.3438259582676,0.409324664813369,min,1,0,0,0,0,0,0
Copper_River_75019800020292,190201010703,"K_s, K_r",195.73192702580073,Copper_River,316.0822749360002,0.00642093,613.3180072807075,2.356640634535293,18.2967052,14.157834606815124,0,0.540216853143242,1.8524622,AwcHuc12_wtd_lcld_mn_2017,483.1944529696413,2017,147.52,-5.97219626639418,451.5287741949797,0.2923616466541823,min,1,0,0,0,0,1,1
Copper_River_75019800011423,190201010803,S_p,198.7555104649175,Copper_River,118.6048750112498,0.00612124,895.4787058435156,3.696721243441802,31.6513596,16.567577256594497,0.951931258236005,6.307802652554119,2.8421285,AwcHuc12_wtd_lcld_mn_2019,492.1989380461362,2019,180.36,-6.465577198424637,455.6667038857937,0.21072589260677915,min,0,1,0,0,0,0,0
Copper_River_75019800001873,190201010804,S_p,210.74861721665079,Copper_River,1331.3432001794993,0.00847257,761.2761194029848,2.29268615750064,30.3359051,15.67162525736925,33.2529161487962,1.130944593463317,10.6030807,AwcHuc12_wtd_lcld_mn_2019,511.13565971311175,2019,173.88,-6.465577198424637,476.22938938549123,0.3461237763361808,min,0,1,0,0,0,0,0
Copper_River_75019800000955,190201010805,"S_p, K_p",212.41148154925907,Copper_River,1973.2365249044997,0.004234140000000001,648.4326990838634,0.871377669474799,27.2832527,14.62344914182119,22.550596560362226,1.814222560224829,11.9686136,AwcHuc12_wtd_lcld_mn_2019,496.8486936664894,2019,161.25,-6.465577198424637,463.8446418234282,0.2742563109149695,min,1,1,0,0,0,0,0
Copper_River_75019800015373,190201010806,"K_p, S_p",201.78034076284067,Copper_River,4387.41949973875,6.8482e-4,605.569967707213,0.546575329124703,25.1126518,15.057414810805366,11.729275419043054,1.354336886438354,9.9686565,AwcHuc12_wtd_lcld_mn_2019,491.0290298873055,2019,148.48,-6.465577198424637,457.23742192179424,0.3492603619558483,min,1,1,0,0,0,0,0
Copper_River_75019800000911,190201010807,"S_p, K_p",185.44350335206104,Copper_River,5533.133124605,0.00109918,575.2247191011239,1.657278740217437,25.6562519,13.768878254141825,9.933431669453025,1.348727622658586,10.1228647,AwcHuc12_wtd_lcld_mn_2019,489.10635816277056,2019,140.32,-6.465577198424637,457.65317216639016,0.3091348734041989,min,1,1,0,0,0,0,0
Copper_River_75019800015447,190201010808,"S_p, K_p",195.3187461937986,Copper_River,4784.85474985,0.0018964900000000002,593.1651495448633,1.290621858915906,25.8967228,14.213687390112081,10.755029020040606,1.349711000476734,10.283658,AwcHuc12_wtd_lcld_mn_2019,489.35503609375786,2019,144.67,-6.465577198424637,457.0946153703191,0.34151176436390834,min,1,1,0,0,0,0,0
Copper_River_75019800020803,190201010809,K_s,187.60512006395186,Copper_River,54.538749985249794,0.00845445,591.104652498565,4.065861194072495,24.993248,2.10763176854174,0,5.039913532847283,37.691906,AwcHuc12_wtd_lcld_mn_2016,465.83933536456743,2016,161.83,-11.916184305714133,450.0982441092532,0.3392640021848179,min,1,0,0,0,0,1,0
Copper_River_75019800015952,190201010903,K_r,186.25686244621087,Copper_River,275.9030998387504,0.005496490000000001,580.1801801801795,0.576507444201795,36.5617332,12.497302515629647,12.691949173392954,0.181599848485411,6.0264459,AwcHuc12_wtd_lcld_mn_2016,494.30899234300796,2016,157.78,-11.916184305714133,459.7128409022568,0.21245518357349458,min,1,0,0,0,0,0,1
Copper_River_75019800006279,190201011102,"S_r, S_s, K_s, K_r",224.85204114460723,Copper_River,116.35125006850001,0.00869754,947.474914804998,6.466870309323865,17.2328072,11.616885410105134,0,4.967420261197757,2.3766272,AwcHuc12_wtd_lcld_mn_2017,490.9618090471322,2017,221.1,-5.97219626639418,463.90741692421875,0.19631471651928292,min,1,1,0,0,0,1,1
Copper_River_75019800011243,190201011103,"K_r, S_r, K_p, S_s",225.09759012976522,Copper_River,69.12887505974992,0.00339591,872.3237505528514,2.41424555552546,16.4232674,12.124115588952433,0,1.138785236988039,3.6714072,AwcHuc12_wtd_lcld_mn_2017,486.94010099049774,2017,217.71,-5.97219626639418,458.96519311854416,0.17173222002157507,min,1,1,0,0,0,1,1
Copper_River_75019800019218,190201011104,"S_p, K_s, K_r",210.91145973477998,Copper_River,323.3474000257501,0.0035867900000000003,814.2552021403067,3.810356274475041,17.8435707,10.281037704771604,0,2.178493988345058,2.5657656,AwcHuc12_wtd_lcld_mn_2017,486.58268361271445,2017,193.98,-5.97219626639418,461.9525732111155,0.268683472142861,min,1,1,0,0,0,1,1
Copper_River_75019800006994,190201011105,"K_r, S_p, K_s",205.21010364249958,Copper_River,396.5509499222502,0.00806184,772.5162514266927,3.618431215479829,16.2549248,9.219309785049578,0,1.995899123950697,2.3378487,AwcHuc12_wtd_lcld_mn_2017,485.8306293549514,2017,169.31,-5.97219626639418,463.12733110305686,0.3477108544810828,min,1,1,0,0,0,1,1
Copper_River_75019800018104,190201011208,"S_p, K_p",184.6941910707315,Copper_River,1542.9002998820001,0.00665233,574.6785714285712,1.069335071436815,14.1097918,10.732021498404821,6.946340359572403,1.016346265282318,3.6339173,AwcHuc12_wtd_lcld_mn_2017,498.0299638034641,2017,145.44,-5.97219626639418,472.58141297400135,0.39866399007965514,min,1,1,0,0,0,0,0
Copper_River_75019800020746,190201011303,K_s,184.34153270430102,Copper_River,447.1114751574993,0.0034176000000000002,614.0050611556312,5.428344348804002,7.8831091,2.601409575620299,0,1.752782021837086,11.6116524,AwcHuc12_wtd_lcld_mn_2016,475.4854955742455,2016,157.68,-11.916184305714133,458.848301786201,0.3808557502107419,min,1,0,0,0,0,1,0
Copper_River_75019800012527,190201011403,K_r,155.22422574622945,Copper_River,341.41329998550015,0.00209303,543.4002667174639,3.520260378566136,7.2300954,1.550851300572461,0,3.980311727060241,33.1130447,AwcHuc12_wtd_lcld_mn_2016,462.35409813466697,2016,137.17,-11.916184305714133,447.62344594803824,0.4276445519488923,min,1,0,0,0,0,0,1
Copper_River_75019800007852,190201011602,S_s,225.8111315660078,Copper_River,71.44642490050029,0.013623050000000001,1061.167572085241,10.234959094345848,21.5075874,7.690383830644921,0,1.690655324043258,0.5226949,AwcHuc12_wtd_lcld_mn_2004,499.88807963914144,2004,116.24,-2.4193844207414363,483.51227123676773,0.34872254002081926,min,0,1,0,0,0,1,0
Copper_River_75019800018811,190201011603,"S_p, K_p",207.77361886519918,Copper_River,478.9625751297501,0.00384145,885.6013352610966,2.124658243964764,12.1958847,10.512797739419819,22.21205022747324,0.798786194604177,1.8238299,AwcHuc12_wtd_lcld_mn_2017,515.341348647682,2017,198.64,-5.97219626639418,490.2906426845639,0.24498898585343953,min,1,1,0,0,0,0,0
Copper_River_75019800010922,190201011604,"S_p, K_p",201.36671593312795,Copper_River,647.995575211,0.00401534,850.1845384179707,3.71047800221637,11.942152,8.641118490240741,16.417921947071562,0.858113693873452,1.8012017,AwcHuc12_wtd_lcld_mn_2017,507.5765462087708,2017,183.12,-5.97219626639418,485.92254315859117,0.2967934428016631,min,1,1,0,0,0,0,0
Copper_River_75019800005498,190201011605,K_p,224.45659017758658,Copper_River,244.65412527324972,0.00787211,987.8727991376211,1.349819951615177,10.7189951,14.476071103832723,43.484820719780295,0.291319878157073,0.4959336,AwcHuc12_wtd_lcld_mn_2017,536.2166303186508,2017,233.4,-5.97219626639418,503.97341944980315,0.24815593331733554,min,1,0,0,0,0,0,0
Copper_River_75019800001400,190201011608,"S_p, K_p",197.9970992380221,Copper_River,706.0614752607498,0.00534475,776.8708678828071,4.747568025005591,12.0785894,8.215463063831166,15.067725897285406,1.001281263498915,1.7873832,AwcHuc12_wtd_lcld_mn_2017,505.594129576077,2017,181.97,-5.97219626639418,484.71260131153576,0.3151567156313693,min,1,1,0,0,0,0,0
Copper_River_75019800011612,190201011703,"S_p, K_p",185.39437233197745,Copper_River,894.5970502630001,0.0036345900000000005,699.597472140478,1.674368049169747,11.7961693,7.3676564986796,11.892215352972919,1.121945760424979,2.300597,AwcHuc12_wtd_lcld_mn_2017,501.1505303301026,2017,152.35999999999999,-5.97219626639418,481.80759209412616,0.3978246393701789,min,1,1,0,0,0,0,0
Copper_River_75019800009321,190201011704,"S_p, K_s",181.93014794036614,Copper_River,152.79417493400018,0.00150423,695.9197311190188,1.914735570418732,9.9163685,3.5682332154796512,0,1.771825624154425,3.8367708,AwcHuc12_wtd_lcld_mn_2016,473.3589018873049,2016,198.72,-11.916184305714133,454.9671271927037,0.33784253824592075,min,1,1,0,0,0,1,0
Copper_River_75019800000492,190201011705,"K_p, K_s, S_p",176.33979226021347,Copper_River,248.51177503374973,0.00156083,660.6479155957041,1.294280213138243,8.6590919,3.153836262633126,0,1.970155225413572,8.9160309,AwcHuc12_wtd_lcld_mn_2016,471.4118260724055,2016,186.59,-11.916184305714133,453.7720944094637,0.3545105762545897,min,1,1,0,0,0,1,0
Copper_River_75019800011978,190201011707,"K_p, S_p",139.9756144007263,Copper_River,1623.7147752662497,0.0021802600000000003,447.92495784148457,3.338098050453343,10.0991583,5.129880525300877,6.552099505356438,2.531506752930271,8.8566008,AwcHuc12_wtd_lcld_mn_2016,488.9397861585675,2016,135.17,-11.916184305714133,467.7139511042231,0.4875314476234868,min,1,1,0,0,0,0,0
Copper_River_75019800003840,190201011708,"K_p, S_p",168.05952911846393,Copper_River,1272.83277510125,0.00321943,624.9517527327562,1.007811180116081,10.5915813,5.962542828914731,8.358317749176168,1.483849336791404,4.9197125,AwcHuc12_wtd_lcld_mn_2016,494.23273140087264,2016,158.98,-11.916184305714133,471.49578995721515,0.46567295364134814,min,1,1,0,0,0,0,0
Copper_River_75019800016364,190201011802,"S_p, K_p",169.3377480305696,Copper_River,7678.707974800749,0.00200129,528.7391483233912,0.62554631845215,22.1940231,12.280547840841988,8.553588787418606,1.299251840874408,9.5876408,AwcHuc12_wtd_lcld_mn_2019,491.0868820393405,2019,135.53,-6.465577198424637,462.3347017053821,0.2796004737024679,min,1,1,0,0,0,0,0
Copper_River_75019800011406,190201011805,K_s,166.70926404243588,Copper_River,160.15817503874996,0.00833846,627.1925374628772,4.372703435174307,28.3776779,4.220431902347107,0.028739473244936,0.186965030468922,8.608077,AwcHuc12_wtd_lcld_mn_2019,465.31762980055794,2019,141.58,-6.465577198424637,451.1928592105047,0.48138605106288673,min,1,0,0,0,0,1,0
Copper_River_75019800020900,190201011806,K_p,165.15611427588706,Copper_River,308.4089001862497,0.00837672,549.6351614352047,3.20891096646695,32.059494,5.585614988546709,2.282670638045994,0.199451952891518,6.6202903,AwcHuc12_wtd_lcld_mn_2019,467.5546373802999,2019,136.44,-6.465577198424637,450.95234754242557,0.3842903971852574,min,1,0,0,0,0,0,0
Copper_River_75019800007832,190201011809,"K_p, S_p",155.55994419348403,Copper_River,8451.17709984275,0.0018171100000000003,538.7330732794636,5.568952205114592,22.8699474,11.536139245051551,7.855060377011861,1.241677351247114,10.0418673,AwcHuc12_wtd_lcld_mn_2019,488.5823042059613,2019,132.51,-6.465577198424637,461.1810684031488,0.3201678478229757,min,1,1,0,0,0,0,0
Copper_River_75019800000182,190201011810,"S_p, K_p",130.54500242672555,Copper_River,11660.06930001925,1e-5,399.88383045525893,2.085641725341686,21.142868,10.367654019119572,8.958459257704934,1.42641661991184,9.8697567,AwcHuc12_wtd_lcld_mn_2016,489.35754586889635,2016,102.24,-11.916184305714133,458.6262570934782,0.37025959343394843,min,1,1,0,0,0,0,0
Copper_River_75019800001032,190201011811,"S_p, K_p",148.3165164737133,Copper_River,8857.45779993075,0.0025549,500.3695217061211,5.12865123564751,22.1766911,11.084666095800046,7.494758414384299,1.347794069275167,10.9681425,AwcHuc12_wtd_lcld_mn_2019,487.56207518956126,2019,130.13,-6.465577198424637,460.98016789180576,0.33281069513165756,min,1,1,0,0,0,0,0
Copper_River_75019600132667,190201020103,S_p,199.9520435055553,Copper_River,72.87904992675017,0.04829932,829.639068825912,9.794557598969378,8.9797516,5.244163941619417,0,3.33922944316393,3.6100712,AwcHuc12_wtd_lcld_mn_2017,480.66831582730356,2017,168.46,-5.97219626639418,465.17906852546184,0.3876467232479344,min,0,1,0,0,0,0,0
Copper_River_75019600164515,190201020104,"K_s, S_s, S_p, K_p, SH_p",199.7770009490994,Copper_River,253.6868750027501,0.00570823,819.3867391304349,5.628486387899196,30.2212524,5.692571451349657,0,3.690251506647168,8.1607265,AwcHuc12_wtd_lcld_mn_2010,485.1591724192924,2010,288.29,2.1533615681016136,476.98171793577063,0.36202391598644884,min,1,1,0,0,0,1,0
Copper_River_75019600132017,190201020105,"S_p, SH_p, K_s",199.74730855459646,Copper_River,148.51082501425006,0.01101702,830.5559873980469,5.187182588257151,13.8633671,5.98460096016143,0,1.871665363591085,10.8601542,AwcHuc12_wtd_lcld_mn_2017,483.91071724690465,2017,174.75,-5.97219626639418,467.0777329886201,0.384777193703204,min,1,1,0,0,0,1,0
Copper_River_75019600120044,190201020106,"S_s, SH_p, K_s",193.49219803282077,Copper_River,623.9993748780005,1e-5,765.3728813559335,5.023091363236334,22.3142185,5.998710867538933,0,2.452080178393191,6.9844961,AwcHuc12_wtd_lcld_mn_2010,485.04725324811324,2010,272.87,2.1533615681016136,476.3142203196247,0.39638229234068584,min,1,1,0,0,0,1,0
Copper_River_75019600151382,190201020304,K_r,168.38826644423926,Copper_River,566.5885251842499,0.00126978,693.2110663983905,3.014706480526145,17.4923973,2.480382461833426,0,10.052038045233914,3.1496499,AwcHuc12_wtd_lcld_mn_2016,475.73491633927244,2016,206.15,-11.916184305714133,459.3173612260301,0.5037519111195706,min,1,0,0,0,0,0,1
Copper_River_75019600148826,190201020403,S_p,142.5340780114361,Copper_River,362.20759996650025,2.4608000000000003e-4,645.5083148558754,2.297998074295944,8.6581345,1.610875628955862,0,19.37441567010887,10.6029243,AwcHuc12_wtd_lcld_mn_2016,468.23422756162074,2016,208.98,-11.916184305714133,453.3946438841094,0.2936156079466521,min,0,1,0,0,0,0,0
Copper_River_75019600165863,190201020408,S_p,163.1350957956402,Copper_River,878.0589250017498,1e-5,628.3856655290112,4.297780985236666,8.8514051,1.606865546492189,0,18.27756116156293,11.7303133,AwcHuc12_wtd_lcld_mn_2016,468.9256170904149,2016,180.56,-11.916184305714133,454.0933108664478,0.3231496718447332,min,0,1,0,0,0,0,0
Copper_River_75019600118255,190201020601,"S_p, SH_p, PC_p, K_r, K_s",160.479463440942,Copper_River,4347.3915999385,0.00111628,599.2197505336094,3.425264374057109,15.2047453,4.257491855042123,1.16821219282e-4,7.410380577599353,7.7756071,AwcHuc12_wtd_lcld_mn_2016,478.4440411403161,2016,155.05,-11.916184305714133,458.8014074484819,0.5621564205932899,min,1,1,0,0,0,1,1
Copper_River_75019600157893,190201020603,K_r,160.1761722916682,Copper_River,202.472525121,0.0054167,586.3814307794215,2.804435727699051,7.5016885,1.641423198029941,0,5.678699356625971,24.7955227,AwcHuc12_wtd_lcld_mn_2016,465.2626258023272,2016,159.18,-11.916184305714133,450.3676047324835,0.39591868485517995,min,1,0,0,0,0,0,1
Copper_River_75019600145695,190201020605,K_r,148.6793205248523,Copper_River,38.45377496925012,0.03048409,551.8676615514589,1.860451422778417,2.1320179,0.864359098194612,0,2.91825491530895,22.02668,AwcHuc12_wtd_lcld_mn_2019,461.3313292730924,2019,129.27,-6.465577198424637,453.29712269121427,0.3669733972896442,min,1,0,0,0,0,0,1
Copper_River_75019600118266,190201020606,"S_p, SH_p, PC_p, K_r, K_s",130.23978463824199,Copper_River,5014.946799883001,0.00236226,403.0786026200875,2.606695421673383,13.8280001,3.89119757224237,1.01270782656e-4,6.979817232774487,9.2837067,AwcHuc12_wtd_lcld_mn_2016,476.41695521253223,2016,105.3,-11.916184305714133,457.4390683558859,0.5724688284249403,min,1,1,0,0,0,1,1
Copper_River_75019600113018,190201020607,K_r,133.5923839685253,Copper_River,100.85315010974999,0.02899211,444.5108255588811,4.617433897814906,1.4650822,0.820512162170419,0,3.939221090591357,21.4980354,AwcHuc12_wtd_lcld_mn_2016,463.07233308794673,2016,115.32000000000001,-11.916184305714133,449.6670923359595,0.4121197095036433,min,1,0,0,0,0,0,1
Copper_River_75019600179413,190201020608,K_r,148.8096111216344,Copper_River,74.89897496675,0.0274212,536.0189620758468,5.900796950919965,2.0524507,1.045026752390109,0,6.019936324459085,20.2646732,AwcHuc12_wtd_lcld_mn_2016,462.9668845545421,2016,149.81,-11.916184305714133,449.15419719388467,0.40332723476286153,min,1,0,0,0,0,0,1
Copper_River_75019600118256,190201020609,"PC_p, K_s, S_p, K_r, SH_p",147.81893236411278,Copper_River,4763.416324976,0.0014089,515.5429553264587,5.487819420050236,14.4109716,4.022689936138623,1.06618349678e-4,7.216842257612177,8.8776159,AwcHuc12_wtd_lcld_mn_2016,477.1535928504626,2016,146.41,-11.916184305714133,457.9370750982334,0.5713637648884784,min,1,1,0,0,0,1,1
Copper_River_75019600118127,190201021102,S_p,109.29777620836377,Copper_River,294.4797751949994,0.00163074,706.2751605995714,2.959078146090123,17.295435,3.004075858523268,0,2.621984492119196,9.6227999,AwcHuc12_wtd_lcld_mn_2016,476.3299204230253,2016,341.61,-11.916184305714133,458.9619722940976,0.359387204581761,min,0,1,0,0,0,0,0
Copper_River_75019600143036,190201021107,"K_r, CO_r",98.97438999058924,Copper_River,48.58917489650006,0.00443621,650.1902125775027,2.841491355335784,8.4888506,3.532260696712556,0,3.734527978505057,2.3546124,AwcHuc12_wtd_lcld_mn_2019,465.73201742540004,2019,131.5,-6.465577198424637,452.85613236944914,0.40674011043287434,min,1,0,0,0,1,0,1
Copper_River_75019600189072,190201021108,"S_p, K_s, CO_r",90.98064831655964,Copper_River,615.0064002149998,0.010389530000000001,553.3932038834959,2.605644213587347,13.8426218,2.762262423362922,0,5.092266684248478,8.6996422,AwcHuc12_wtd_lcld_mn_2016,472.5325456437805,2016,282.76,-11.916184305714133,455.603437877034,0.34834951001844494,min,1,1,0,0,1,1,1
Copper_River_75019600181326,190201021202,S_s,62.68641568994299,Copper_River,46.84565001174997,0.02567881,1093.3346011858098,19.690487051933633,21.6726074,25.121999386378707,0,0.725924640015598,0.0596611,AwcHuc12_wtd_lcld_mn_2015,514.7273250206883,2015,366.91,-13.989906438165256,455.1462904381163,0.07811580370681756,min,0,1,0,0,0,1,0
Copper_River_75019600119714,190201021203,S_p,76.92204780467328,Copper_River,220.42017492950006,0.00289047,825.0711835334479,2.655753340184077,21.0732231,22.45421023791693,0.069873297927048,0.411108981302444,0.1364868,AwcHuc12_wtd_lcld_mn_2009,505.89259270862954,2009,234.17,-1.8017700272917943,463.3411689378787,0.18089803959701994,min,0,1,0,0,0,0,0
Copper_River_75019600133523,190201021204,"SH_s, S_p, K_s",93.03360439399563,Copper_River,320.2042499322502,0.00890302,573.0846653560158,2.50194453488562,23.3929768,17.671053037688917,0.04809893858448,1.537054316851731,1.5273449,AwcHuc12_wtd_lcld_mn_2009,500.2124199977593,2009,216.95,-1.8017700272917943,466.34141729925307,0.2240179461097587,min,1,1,0,0,0,1,0
Copper_River_75019600176914,190201021304,"SH_p, S_p, K_p, CO_p",98.27784098098059,Copper_River,4766.155699693501,1e-5,587.228787569007,3.040286658988364,23.1456165,12.51386580229475,15.867518748575659,4.950080446995287,3.9051335,AwcHuc12_wtd_lcld_mn_2016,510.1019865194496,2016,296.27,-11.916184305714133,475.4757762082548,0.20448238629545334,min,1,1,0,0,1,0,0
Copper_River_75019600132159,190201021405,"S_s, K_p",105.13831257686105,Copper_River,563.6779250119996,0.022604910000000002,532.3494496855341,11.135602871699444,17.7767448,3.023444487577007,0,8.685011627216563,5.3744378,AwcHuc12_wtd_lcld_mn_2016,471.88959600192106,2016,257.41,-11.916184305714133,454.48649789804153,0.4481114940367013,min,1,1,0,0,0,1,0
Copper_River_75019600200372,190201021506,K_r,113.57095396594627,Copper_River,732.987674961,1e-5,363.3783783783785,4.642315566042296,2.7492783,0.986006210826694,0,3.166338163440809,15.8247824,AwcHuc12_wtd_lcld_mn_2019,461.2617894737567,2019,114.98,-6.465577198424637,453.00681904999215,0.5133673110592276,min,1,0,0,0,0,0,1
Copper_River_75019600181619,190201021602,"SH_p, S_p, K_p, CO_p",106.68576800364109,Copper_River,5555.15597477525,0.00443029,495.7426174496653,8.9226857067898,22.2765694,11.18988592378118,13.613850856199768,5.290262270536808,4.1383324,AwcHuc12_wtd_lcld_mn_2016,504.6104240826149,2016,241.78,-11.916184305714133,472.3869578911678,0.2769307062620967,min,1,1,0,0,1,0,0
Copper_River_75019600198206,190201021603,SH_s,105.95208469194974,Copper_River,88.79725005674986,0.08273359000000001,477.1056338028172,19.471126357854253,25.3190155,2.376365979083366,0,3.256370888297916,14.6437616,AwcHuc12_wtd_lcld_mn_2019,470.5638677352171,2019,113,-6.465577198424637,459.7856876979778,0.4510085831321442,min,0,0,0,0,0,1,0
Copper_River_75019600198311,190201021605,SH_s,108.29834145968586,Copper_River,176.49434994100017,0.01790367,519.1021437767596,4.808794168266648,27.5424805,5.155673300039283,0,2.381737447065632,15.7138853,AwcHuc12_wtd_lcld_mn_2019,475.67658047384003,2019,111.21,-6.465577198424637,459.8545440829104,0.45904939791187693,min,0,0,0,0,0,1,0
Copper_River_75019600130710,190201021606,"SH_p, S_p, K_p, CO_p",112.42352876780566,Copper_River,5917.346799616001,0.00254478,433.5683852839309,4.759241670961062,22.3848,10.763320992202306,12.780569989310935,5.09991006536413,4.8623838,AwcHuc12_wtd_lcld_mn_2016,502.5801907095403,2016,143.47,-11.916184305714133,471.13084986370836,0.34510808555409617,min,1,1,0,0,1,0,0
Copper_River_75019600117697,190201021608,"SH_p, S_p, K_p, CO_p",111.06342588664133,Copper_River,6994.851824620251,0.002955,373.98988826197376,3.138725988895248,20.2584858,9.347403412023166,10.811818008399783,4.717428333884404,6.5872631,AwcHuc12_wtd_lcld_mn_2016,496.37663492423417,2016,111.88,-11.916184305714133,467.4968857278179,0.40209041330758477,min,1,1,0,0,1,0,0
Copper_River_75019600131315,190201021609,SH_s,103.33025439561436,Copper_River,131.39452499325,0.00124864,484.1081081081078,3.051784654717145,32.6162071,4.15060006008733,0,2.710575672302025,11.600853,AwcHuc12_wtd_lcld_mn_2019,469.233339692151,2019,112.38,-6.465577198424637,455.2352991612805,0.4673426120772796,min,0,0,0,0,0,1,0
Copper_River_75019600133513,190201021610,SH_s,111.62728322622053,Copper_River,265.6481001424997,0.01885159,432.28496906466114,9.010931115991042,24.3262596,2.972826402413511,0,1.726240002067819,17.2754154,AwcHuc12_wtd_lcld_mn_2019,463.6158433878738,2019,112,-6.465577198424637,451.75521353543957,0.4477676714252981,min,0,0,0,0,0,1,0
Copper_River_75019600161870,190201021706,CO_r,107.19930463054689,Copper_River,384.33172500024966,0.14293067,318.2429906542055,2.463574374141352,13.2737379,4.915033244904571,1.403819609656232,0.411205444803397,7.1083312,AwcHuc12_wtd_lcld_mn_2019,462.242656516835,2019,113.36,-6.465577198424637,446.8573310509232,0.49618830603450886,min,0,0,0,0,1,0,1
Copper_River_75019600128755,190201021802,S_s,42.040166720948044,Copper_River,289.2913500239999,0.00350836,695.9657929635669,13.576560486266251,33.3516655,22.367310960268952,36.70209480915882,0.501200270271232,1.0983911,AwcHuc12_wtd_lcld_mn_2015,539.9624948421385,2015,376.38,-13.989906438165256,485.38063851369776,0.1665738882745475,min,0,1,0,0,0,1,0
Copper_River_75019600181826,190201021805,S_s,54.85222497539512,Copper_River,60.8164750029999,1e-5,529.1622950819673,3.803531829718432,20.2540569,15.621730085193434,0,0.689288533716236,1.1540393,AwcHuc12_wtd_lcld_mn_2009,494.7842550373006,2009,231.6,-1.8017700272917943,464.6323410904307,0.14790880386162292,min,0,1,0,0,0,1,0
Copper_River_75019600197033,190201021904,CO_p,53.41937231294041,Copper_River,303.7954501482498,0.00574543,559.9054677206851,5.588211304866835,27.8442211,26.976151984389492,4.336245399420333,0.316693670004322,0.3566402,AwcHuc12_wtd_lcld_mn_2015,522.7990838981376,2015,301.05,-13.989906438165256,459.85315357637415,0.08322734440683177,min,0,0,0,0,1,0,0
Copper_River_75019600119089,190201022001,"S_s, K_s",77.83615858236566,Copper_River,149.24097501374968,0.00386965,612.307016488145,3.275490740689863,23.739584,5.190985159637044,0,7.378059727241,5.0809021,AwcHuc12_wtd_lcld_mn_2016,478.4733062917369,2016,292.13,-11.916184305714133,457.13657921915024,0.4068911908933145,min,1,1,0,0,0,1,0
Copper_River_75019600119075,190201022003,"S_s, K_s",69.53310404574852,Copper_River,329.22994997549995,0.00934571,530.07525083612,2.913384535337392,23.3288193,11.867310791125941,0,3.374076990961535,2.7954509,AwcHuc12_wtd_lcld_mn_2016,485.3263067346054,2016,320.79,-11.916184305714133,451.8734573455746,0.20333734460403297,min,1,1,0,0,0,1,0
Copper_River_75019600174820,190201022005,"S_r, S_s, K_p",73.4016785779704,Copper_River,145.7562000949997,0.012177160000000001,544.5579781153019,2.771241194849441,31.4085197,17.29679846962296,0,0.027893656340872,0.097986,AwcHuc12_wtd_lcld_mn_2009,494.67102836562145,2009,187.87,-1.8017700272917943,461.47921874044107,0.2031207970435616,min,1,1,0,0,0,1,1
Copper_River_75019600196827,190201022006,"S_p, K_p, K_r, S_r, K_s, CO_p",78.08907345608745,Copper_River,1781.7067751084996,1e-5,552.7887788778878,12.14063586243165,25.8650436,18.587040384507844,9.260740068930742,4.713519902921328,1.0008503,AwcHuc12_wtd_lcld_mn_2009,511.42052006901065,2009,177.26,-1.8017700272917943,475.88719360935823,0.1938171230875622,min,1,1,0,0,1,1,1
Copper_River_75019600118417,190201022101,K_s,61.365524076121474,Copper_River,98.4465999822503,0.00530786,911.7739056003885,7.860226349097132,23.925539,18.985941923113874,0.05671428751872,0.425533925323769,0.1940667,AwcHuc12_wtd_lcld_mn_2004,504.6672569360057,2004,107.51,-2.4193844207414363,467.79239395855836,0.15983036668002987,min,1,0,0,0,0,1,0
