OID_,cat_ID_con,AwcHuc12_wtd_lcld_mn_2001,AwcHuc12_wtd_lcld_mn_2002,AwcHuc12_wtd_lcld_mn_2003,AwcHuc12_wtd_lcld_mn_2004,AwcHuc12_wtd_lcld_mn_2005,AwcHuc12_wtd_lcld_mn_2006,AwcHuc12_wtd_lcld_mn_2007,AwcHuc12_wtd_lcld_mn_2008,AwcHuc12_wtd_lcld_mn_2009,AwcHuc12_wtd_lcld_mn_2010,AwcHuc12_wtd_lcld_mn_2011,AwcHuc12_wtd_lcld_mn_2012,AwcHuc12_wtd_lcld_mn_2013,AwcHuc12_wtd_lcld_mn_2014,AwcHuc12_wtd_lcld_mn_2015,AwcHuc12_wtd_lcld_mn_2016,AwcHuc12_wtd_lcld_mn_2017,AwcHuc12_wtd_lcld_mn_2018,AwcHuc12_wtd_lcld_mn_2019
827,Cook_Inlet_75000100001892,497.244980167849064,493.246723285812664,470.588973040892824,488.836530551550709,484.397811962113167,493.787929229922156,484.290616644073054,502.771827917952635,484.801711963271202,493.276461856739900,491.079685208856631,498.615690121514319,508.031638749741489,469.273127532123851,468.796164625520987,463.238747941795452,487.077039634693449,483.087974674580039,484.281142785051372
828,Cook_Inlet_75000100001538,464.168989645552244,475.183429548206448,416.735775675050434,464.155573187464029,453.194607481974401,448.160426350098533,464.267062644086479,444.506256639815604,461.065242360391949,465.076570470235254,439.521747245341999,476.665609982316028,488.061526452653140,424.193451913076046,417.976707475542867,415.041232777580376,463.589823094889823,452.366692054655005,449.903641051951126
829,Cook_Inlet_75000100001408,461.017936832337682,476.198777970824210,402.133897838442863,463.634123078008486,457.130318569015913,448.858328606902603,461.054618009368710,437.985204783922143,463.744378974387132,457.712640361095964,440.743928502267693,473.436635854316819,481.915330542799154,401.688272718519841,404.885654121635355,393.092407198076160,464.332884847130572,460.561875825172990,435.968388361578661
830,Cook_Inlet_75000100001685,536.856345784945688,529.582547755632390,525.078571384474230,528.929220355788743,525.726788037225219,533.997406869317729,532.943814077283491,538.018316241310572,525.577723392743678,533.000348125414575,531.524147223326963,545.011034578399631,538.663012695411112,520.623893941899269,519.102354572154923,523.807382633514294,529.602815494014862,530.001531181914288,525.947207943919352
831,Cook_Inlet_75000100004624,515.080753815222124,502.299667471643318,504.994598626895367,500.581957491998594,501.931285481278621,512.361572113130023,506.103202639989036,512.947321439862208,499.630959274756208,507.861573377500520,508.086910015045476,518.881991629894742,519.971827388713791,489.698250116953091,494.544165581412472,496.449946264437756,502.312705617581230,502.295234603180177,504.055480396007113
832,Cook_Inlet_75000100004381,489.471325284974739,490.420146809874780,440.559547485969631,484.250963077477593,470.617756625077220,488.019838601805759,477.447979699048176,494.265362277224938,478.348387924235965,489.713585043871433,486.038199808696220,495.197810730351193,502.514965481887600,459.609266719960658,449.018093327188751,445.160337619760014,481.697280442156909,474.760020293372747,470.106138569212987
833,Cook_Inlet_75000100000652,469.076319162945538,480.855603731832105,415.482876432447483,470.708671948393601,466.325699832517444,461.604066299662236,466.208109470601073,466.395997809864582,472.089142189096208,467.515797845144562,464.497552913322977,476.752128286969480,486.173772764520209,452.991779187796283,435.169910713413572,415.940676244986776,470.466641293222096,469.260281502710313,448.815934225201431
834,Cook_Inlet_75000100003787,466.402330926482989,480.122089795043962,408.549839554559924,467.983000874230413,461.441028522898080,456.158346286777942,463.327207199003510,457.060317381045309,470.264747954218649,463.183596479551113,451.898550484620841,474.440172005099157,483.725813607754446,433.223376656652363,423.044422828189454,404.322577237696180,467.979568547920394,466.674716790931427,443.191852738183002
835,Cook_Inlet_75000100002150,512.508041847930713,509.182134833738701,488.934843134381310,503.920488852418146,500.493286296639553,509.878152902957140,506.374947722285924,513.621959625136014,502.970730087362881,513.276203205154047,504.388627558119367,519.147144500110471,519.729252524150411,488.808253637675534,484.675520108092485,490.585070181394883,506.053768895465566,505.319293120334692,499.665897794408465
836,Cook_Inlet_75000100002741,505.972656672559765,498.641207191929539,487.742780521304780,494.678949235350217,492.900523520696424,505.116319204235310,496.015810023115023,508.610877708485418,491.543814984110497,500.350499747170318,501.548689185691160,509.389142417248763,515.108467651654109,484.801785404307452,478.724594403539584,482.942446685668074,496.712825879682271,492.950525910628016,495.292642031087439
837,Cook_Inlet_75000100003438,460.449295527572531,474.423877206125098,416.838322136028467,463.647948539872345,448.390322647740049,443.598574365231173,464.775215269548198,442.053520646152947,461.337852901305098,464.140412678732844,441.277240346060580,475.692401915195376,487.419412173233127,422.209816639148301,416.577567106515005,413.624664124078947,462.881087685172417,454.471882784507727,448.352825559732594
838,Cook_Inlet_75000100001315,506.037662831101443,506.839356114329462,482.137281181418132,502.533474955393899,494.356893937285179,506.400185926969641,502.509348208382505,510.387676545406919,497.955620884049438,506.363501090571731,503.238199251937885,514.888845466091311,517.371823545748157,490.407600276294318,480.319598140205130,481.674918748807841,503.387050637413267,500.466008120368485,494.681778996849914
839,Cook_Inlet_75000100000043,484.376423749478533,487.661589112953891,446.503885724992529,481.938558403934394,472.895064953582391,483.525898447518728,474.902448161291318,491.174224770798162,477.851129228230604,485.519559694453392,481.945362039308577,488.977067271318560,499.818204388731260,467.781829472971651,452.434784201559694,447.496086680374788,480.308501450436950,476.094902980591712,470.592870241020762
840,Cook_Inlet_75000100000409,533.533340941098118,525.178017684175188,520.518983868753821,521.014422915866817,525.367125590503406,528.823572546971718,524.164928381336381,527.083047062324113,520.261077557521617,524.608505562241476,521.850302790360956,535.308757803818025,533.868382283054416,521.700402353651612,515.250624794913961,519.299501684075153,519.621472351380248,529.590137658105277,521.478857381190892
841,Cook_Inlet_75000100002858,531.232410164022326,524.505282308517621,518.412771037683115,522.797251138494289,519.358812577988260,529.177989566956967,527.410916426238828,532.820678935415231,520.400380692784438,528.068108563766259,526.258493467848893,539.020923839692159,534.297724151771718,514.031459929726907,512.012393197597248,516.275052320286591,524.882623528148770,524.777410968125423,519.827811041454538
842,Cook_Inlet_75000100000953,497.641670643426039,499.289982891492798,474.677094650161791,486.798029475370811,489.525502848033000,497.135298104358242,490.920380702418356,501.535172709641301,490.438206297152135,495.246212775030358,492.044590004976556,502.618046177746294,511.412389962333577,470.118010640782074,468.892941089869055,471.914844551171257,492.299344343023165,486.544392013320305,485.869528576796540
843,Cook_Inlet_75000100001864,484.383882521945623,487.664294572711981,446.519546193563485,481.941788529729990,472.904375397873821,483.532213208745929,474.905657569005996,491.180789696816475,477.856751237318690,485.524235347118633,481.952257012404004,488.982336659003863,499.821388044530067,467.784587808275091,452.445917614495897,447.528759087325341,480.310661846959249,476.098190549651974,470.601233588083460
844,Cook_Inlet_75000400003844,516.470876946328303,499.669684130552184,497.757464950151984,494.354819267137941,503.987065316634414,508.657612726551520,502.648179003486348,502.502604262593934,488.475074590510644,500.315618113711821,500.434062895216471,511.740969629698611,514.452365604130364,498.044038903906767,491.635133951998284,495.938704157964480,491.993315508023670,508.842669066882820,495.368036637192517
845,Cook_Inlet_75000400019561,518.365312389210658,512.739381485010995,510.342573963193843,503.681447079726411,518.545542607473294,512.091915423675573,505.201066688592164,515.062377571093634,503.136455204767458,505.890137398594106,506.726029857168896,522.386746378515113,526.395804063158835,508.328258711506692,500.452621828229269,508.276407655885180,499.700385070155733,519.334321195304710,510.291434244057314
846,Cook_Inlet_75000400036699,534.691901071529969,521.177405175568310,521.458173014010072,519.297515259870352,523.496769862297697,528.697683970137746,524.242323118391823,524.015346404082948,516.054678166166127,521.679565480744827,521.911360595674068,532.931355244560564,529.615627320088265,521.089695262577152,515.605578404271228,518.972148359099833,516.659400670674358,528.702476413228737,519.490121980716594
847,Cook_Inlet_75000400002218,534.593986036596789,521.090484176118252,521.401000267834547,519.190841450409721,523.207498500043926,528.562115164647139,523.502400319459525,524.046595277352367,516.418179229154703,521.343714424507652,521.601991605460171,533.107954287561938,529.764241125205899,521.041685240601964,515.428507571050659,518.900203247804711,516.605887325348249,528.621304836270951,519.380387312096673
848,Cook_Inlet_75000400015018,561.056520624965060,555.792166556282950,550.481155856243390,554.130801201158874,551.331854178461185,558.361814019730559,555.877582764944236,561.046754544297755,549.744306633492442,557.235811166645135,553.775219940310194,564.087809852259397,558.027920303047949,548.497709761827423,547.403176123186654,552.023453925596414,552.984578355973213,551.260646994394165,548.735061459896997
849,Cook_Inlet_75000400019625,532.983242153535571,521.129386317671674,515.298970793175613,519.349829165708229,516.226169569545050,527.760230572405021,523.587548913438809,531.196821227339569,518.754372291081268,525.290506742995262,520.646641382856728,537.558938522323501,529.243904717519058,513.191706424811514,510.213808474339316,515.147978815551483,520.227716226573762,522.667988345355411,520.585369884847182
850,Cook_Inlet_75000400024876,561.033259048368677,553.519776866811753,553.069991022858517,552.400442035615242,553.246127495965425,556.457575302482383,553.274663340187658,556.033564321358426,553.687317591407918,553.226483814879657,549.473329993936431,563.031103599308040,558.129321533806319,552.059615187419240,548.565837867933510,552.610417996523211,550.665313967962788,557.134223738312926,553.912972539996645
851,Cook_Inlet_75000400014699,512.825499817592004,513.823206097872685,494.707957499652082,503.401287597245755,501.552446765792240,505.994640173950756,507.183949415005941,506.958134861168958,506.939001970396987,510.720236665958225,494.623506638392882,523.583810816944265,517.787995602863589,494.523671695220003,485.642838114386223,491.028390163299605,501.465948762432618,514.592170028447299,499.540541305350644
852,Cook_Inlet_75000400014408,556.801343793876299,549.738894448559790,546.896403455102245,548.695950402653011,547.881232665818629,553.139730530106476,550.127863241289788,553.497512757249524,548.181447198771821,550.499892638915298,546.863416163779902,559.349531525076600,554.348439893736440,546.037424844076895,542.912234239675627,546.734050710106089,547.608727401444753,550.986436266241867,547.941460948721669
853,Cook_Inlet_75000400004841,504.276216616009378,502.776512872951116,482.706075029680562,492.976797250789389,494.243997132655068,502.491305572884698,496.055618169747390,506.179523819112546,493.860179725079718,507.586185635224410,496.316171735064813,513.590396414822408,513.077605812384945,478.910153398467855,481.649274458105651,481.392066189446325,496.246294302330114,498.221181223932660,493.020203976900802
854,Cook_Inlet_75000400004888,514.068471904253784,509.992501937505551,494.453962121560096,497.799894266232627,506.314761929632482,508.573628845978192,504.482651426257064,507.620086197299258,505.378203542694052,504.031836671449753,498.038155912830405,521.029550565050727,519.347713736777678,497.783207969674436,492.180221716223457,487.767677936935229,496.912946486820829,511.543810790532007,501.931828544727125
855,Cook_Inlet_75000400009917,512.825499817592004,513.823206097872685,494.707957499652082,503.401287597245755,501.552446765792240,505.994640173950756,507.183949415005941,506.958134861168958,506.939001970396987,510.720236665958225,494.623506638392882,523.583810816944265,517.787995602863589,494.523671695220003,485.642838114386223,491.028390163299605,501.465948762432618,514.592170028447299,499.540541305350644
856,Cook_Inlet_75000400034535,561.432842193671490,556.493279872358130,552.082967234341027,555.393661916060523,553.540479867666932,559.425860794279174,556.963146380223179,560.819716387346375,552.310762525657992,557.739287394885650,555.162382928185934,564.119603359042912,559.362430214016626,550.649575729234471,549.751684898015583,553.144035839799812,554.773016883808282,553.772517103660334,551.288824407607535
