OID_,cat_ID_txt,FType,AwcHuc12_wtd_lake_area_sqm,AwcHuc12_wtd_lake_per,region,cat_ID,cat_ID_con
1182,75005400039793,390,289121.325124709110241,0.136984495274286,Cook_Inlet,75005400039793,Cook_Inlet_75005400039793
1183,75005400040621,390,28188.595286304265755,0.053854999317025,Cook_Inlet,75005400040621,Cook_Inlet_75005400040621
1184,75005400040964,390,260458.715072082297411,0.138315525228561,Cook_Inlet,75005400040964,Cook_Inlet_75005400040964
1185,75005400041013,390,16056419.870432918891311,4.480620761284388,Cook_Inlet,75005400041013,Cook_Inlet_75005400041013
1186,75005400044807,390,33080.624196702403424,0.105490805122221,Cook_Inlet,75005400044807,Cook_Inlet_75005400044807
1187,75005400045707,390,4763.000421838290094,0.010948249676177,Cook_Inlet,75005400045707,Cook_Inlet_75005400045707
1188,75005400046318,390,133064.830512661050307,0.060363123038221,Cook_Inlet,75005400046318,Cook_Inlet_75005400046318
1189,75003900008418,390,3620917.412798620760441,0.682378807482829,Copper_River,75003900008418,Copper_River_75003900008418
1190,75003900008591,390,751933.003919180599041,0.742643830439450,Copper_River,75003900008591,Copper_River_75003900008591
1191,75003900012034,390,1078393527.709249258041382,1.971393478852189,Copper_River,75003900012034,Copper_River_75003900012034
1192,75003900016354,390,9037378.403373556211591,0.340297568428277,Copper_River,75003900016354,Copper_River_75003900016354
1193,75003900016668,390,1060653397.415150046348572,2.046721779718952,Copper_River,75003900016668,Copper_River_75003900016668
1194,75003900016860,390,1080788923.057075023651123,1.966086528144302,Copper_River,75003900016860,Copper_River_75003900016860
1195,75003900023129,390,12115854.635860333219171,8.755631497422778,Copper_River,75003900023129,Copper_River_75003900023129
1196,75003900023132,390,2868462.855297400616109,4.596602786827906,Copper_River,75003900023132,Copper_River_75003900023132
1197,75003900024361,390,1571346.820781425340101,0.316720623481740,Copper_River,75003900024361,Copper_River_75003900024361
1198,75003900029096,390,173685.959165852167644,0.971262181682323,Copper_River,75003900029096,Copper_River_75003900029096
1199,75003900033530,390,3009805.363316750619560,4.748188335586216,Copper_River,75003900033530,Copper_River_75003900033530
1200,75003900033566,390,1139261926.371598243713379,1.913386026670976,Copper_River,75003900033566,Copper_River_75003900033566
1201,75003900034040,390,170188.309852719277842,0.368145861930999,Copper_River,75003900034040,Copper_River_75003900034040
1202,75003900034254,390,10572745.854919074103236,1.070462469114713,Copper_River,75003900034254,Copper_River_75003900034254
1203,75003900034359,390,5227673.144002043642104,1.930163850662896,Copper_River,75003900034359,Copper_River_75003900034359
1204,75003900038747,390,8223626.426996414549649,10.141282014104021,Copper_River,75003900038747,Copper_River_75003900038747
1205,75003900043332,390,7459150.848914457485080,1.964261214436684,Copper_River,75003900043332,Copper_River_75003900043332
1206,75003900043422,390,543798.725521139567718,22.816330766692033,Copper_River,75003900043422,Copper_River_75003900043422
1207,75003900044552,390,424104.688297081389464,3.490185759626515,Copper_River,75003900044552,Copper_River_75003900044552
1208,75003900044867,390,844026.690097493235953,1.797350251256529,Copper_River,75003900044867,Copper_River_75003900044867
1209,75003900047600,390,212347.892328195914160,0.389690652715917,Copper_River,75003900047600,Copper_River_75003900047600
1210,75003900048516,390,3656719.085204403847456,0.308120505705594,Copper_River,75003900048516,Copper_River_75003900048516
1211,75003900049180,390,18006942.573325719684362,1.918390844928131,Copper_River,75003900049180,Copper_River_75003900049180
1212,75003900051444,390,12253557.640907373279333,2.358921867893936,Copper_River,75003900051444,Copper_River_75003900051444
1213,75003900054756,390,10171178.492390504106879,9.150656143859674,Copper_River,75003900054756,Copper_River_75003900054756
1214,75003900054944,390,148894.932632757409010,1.699810863910728,Copper_River,75003900054944,Copper_River_75003900054944
1215,75003900055093,390,164426.062247924070107,2.333153290238798,Copper_River,75003900055093,Copper_River_75003900055093
1216,75003900055094,390,1092092451.832305431365967,1.874694199975743,Copper_River,75003900055094,Copper_River_75003900055094
1217,75003900055526,390,38036.960451114297030,0.225347789754556,Copper_River,75003900055526,Copper_River_75003900055526
1218,75003900055856,390,14056880.321689074859023,1.970132252410460,Copper_River,75003900055856,Copper_River_75003900055856
1219,75003900055885,390,1411351.583334112539887,0.425863441910530,Copper_River,75003900055885,Copper_River_75003900055885
1220,75003900057331,390,512917.004685985797551,0.267124343368078,Copper_River,75003900057331,Copper_River_75003900057331
1221,75003900057643,390,2947562.671380069106817,0.226491240904556,Copper_River,75003900057643,Copper_River_75003900057643
1222,75003900057655,390,1626300.861749401781708,0.290726735064482,Copper_River,75003900057655,Copper_River_75003900057655
1223,75003900057747,390,1061182133.011372327804565,2.042470920402943,Copper_River,75003900057747,Copper_River_75003900057747
1224,75003900057793,390,1065046224.290529131889343,1.996811414863702,Copper_River,75003900057793,Copper_River_75003900057793
1225,75003900057854,390,6342470.244842426851392,0.332664072382696,Copper_River,75003900057854,Copper_River_75003900057854
1226,75003900062340,390,1059278273.017561197280884,2.071516149237784,Copper_River,75003900062340,Copper_River_75003900062340
1227,75003900065861,390,648851.800396740320139,1.521121343540163,Copper_River,75003900065861,Copper_River_75003900065861
1228,75003900070258,390,77691.692415609388263,0.328158515496984,Copper_River,75003900070258,Copper_River_75003900070258
1229,75003900073175,390,9890740.077244099229574,0.356553686591537,Copper_River,75003900073175,Copper_River_75003900073175
1230,75003900073407,390,1065490254.630313873291016,1.988536575521704,Copper_River,75003900073407,Copper_River_75003900073407
1231,75003900084262,390,1160226842.062400341033936,1.905960563641573,Copper_River,75003900084262,Copper_River_75003900084262
1232,75019600113018,390,3972828.559649031143636,3.939221090591356,Copper_River,75019600113018,Copper_River_75019600113018
1233,75019600114066,390,939215419.834903001785278,3.347975909300264,Copper_River,75019600114066,Copper_River_75019600114066
1234,75019600117650,390,257498499.580551028251648,10.104736581156551,Copper_River,75019600117650,Copper_River_75019600117650
1235,75019600117697,390,329977121.887866854667664,4.717428333884417,Copper_River,75019600117697,Copper_River_75019600117697
1236,75019600117719,390,973402337.684395670890808,3.098130096427021,Copper_River,75019600117719,Copper_River_75019600117719
1237,75019600117722,390,937363058.048130512237549,3.409179438110409,Copper_River,75019600117722,Copper_River_75019600117722
1238,75019600117903,390,518695062.377749681472778,3.004808284294383,Copper_River,75019600117903,Copper_River_75019600117903
1239,75019600118006,390,38589038.634001329541206,7.383352209252243,Copper_River,75019600118006,Copper_River_75019600118006
1240,75019600118106,390,55158451.380849249660969,4.060668606595305,Copper_River,75019600118106,Copper_River_75019600118106
1241,75019600118127,390,7721214.038040356710553,2.621984492119196,Copper_River,75019600118127,Copper_River_75019600118127
1242,75019600118255,390,322158262.753925502300262,7.410380577596987,Copper_River,75019600118255,Copper_River_75019600118255
1243,75019600118256,390,343768242.246761798858643,7.216842257610010,Copper_River,75019600118256,Copper_River_75019600118256
1244,75019600118266,390,350034120.952604353427887,6.979817232772452,Copper_River,75019600118266,Copper_River_75019600118266
1245,75019600118290,390,21584392.803110301494598,6.611072410656543,Copper_River,75019600118290,Copper_River_75019600118290
1246,75019600118417,390,418923.681252258364111,0.425533925323769,Copper_River,75019600118417,Copper_River_75019600118417
1247,75019600118512,390,4947667.959599660709500,0.432768007527303,Copper_River,75019600118512,Copper_River_75019600118512
1248,75019600119075,390,11108471.989477515220642,3.374076990961535,Copper_River,75019600119075,Copper_River_75019600119075
1249,75019600119089,390,11011088.274031268432736,7.378059727241000,Copper_River,75019600119089,Copper_River_75019600119089
1250,75019600119714,390,906167.135737732867710,0.411108981302444,Copper_River,75019600119714,Copper_River_75019600119714
1251,75019600119855,390,1544882.491405727341771,0.914832662637323,Copper_River,75019600119855,Copper_River_75019600119855
1252,75019600119982,390,712594.810755152488127,1.017182475637847,Copper_River,75019600119982,Copper_River_75019600119982
1253,75019600120044,390,15300964.984680863097310,2.452080178393190,Copper_River,75019600120044,Copper_River_75019600120044
1254,75019600123866,390,24630697.829235140234232,1.495322987915199,Copper_River,75019600123866,Copper_River_75019600123866
1255,75019600128599,390,936835310.361545562744141,3.441530844144733,Copper_River,75019600128599,Copper_River_75019600128599
1256,75019600128647,390,850626397.343697071075439,3.430203767922960,Copper_River,75019600128647,Copper_River_75019600128647
1257,75019600128755,390,1449929.028191582765430,0.501200270271232,Copper_River,75019600128755,Copper_River_75019600128755
1258,75019600128838,390,871479.982829761574976,1.236299206880113,Copper_River,75019600128838,Copper_River_75019600128838
1259,75019600129012,390,936809844.237764000892639,3.447915305582880,Copper_River,75019600129012,Copper_River_75019600129012
1260,75019600130710,390,301779365.036119163036346,5.099910065364138,Copper_River,75019600130710,Copper_River_75019600130710
1261,75019600130754,390,20490964.707628551870584,2.698724712669039,Copper_River,75019600130754,Copper_River_75019600130754
1262,75019600131315,390,3561548.029203838203102,2.710575672302025,Copper_River,75019600131315,Copper_River_75019600131315
1263,75019600131335,390,3545631.171600204426795,1.842909736509713,Copper_River,75019600131335,Copper_River_75019600131335
1264,75019600132017,390,2779625.672975084278733,1.871665363591086,Copper_River,75019600132017,Copper_River_75019600132017
1265,75019600132159,390,48955493.327345184981823,8.685011627216555,Copper_River,75019600132159,Copper_River_75019600132159
1266,75019600132577,390,1376079.626494794152677,0.745007360131561,Copper_River,75019600132577,Copper_River_75019600132577
1267,75019600132667,390,2433598.693052182905376,3.339229443163931,Copper_River,75019600132667,Copper_River_75019600132667
1268,75019600133513,390,4585723.769393010064960,1.726240002067819,Copper_River,75019600133513,Copper_River_75019600133513
1269,75019600133523,390,4921713.246326357126236,1.537054316851731,Copper_River,75019600133523,Copper_River_75019600133523
1270,75019600133540,390,2564225.514329454861581,2.603423308628768,Copper_River,75019600133540,Copper_River_75019600133540
1271,75019600133541,390,19977283.632742341607809,3.395907694704797,Copper_River,75019600133541,Copper_River_75019600133541
1272,75019600143036,390,1814576.331034551374614,3.734527978505059,Copper_River,75019600143036,Copper_River_75019600143036
1273,75019600143415,390,3538380.168854705523700,2.132294200676859,Copper_River,75019600143415,Copper_River_75019600143415
1274,75019600148826,390,70175606.006234914064407,19.374415670108881,Copper_River,75019600148826,Copper_River_75019600148826
1275,75019600153899,390,407794.521735428832471,0.175187848585925,Copper_River,75019600153899,Copper_River_75019600153899
1276,75019600157893,390,11497805.981390582397580,5.678699356625970,Copper_River,75019600157893,Copper_River_75019600157893
1277,75019600158025,390,30108337.888957496732473,1.393344452546105,Copper_River,75019600158025,Copper_River_75019600158025
1278,75019600161870,390,1580392.979307845234871,0.411205444803397,Copper_River,75019600161870,Copper_River_75019600161870
1279,75019600164515,390,9361683.726955104619265,3.690251506647169,Copper_River,75019600164515,Copper_River_75019600164515
1280,75019600164666,390,2910137.626372888684273,2.251099971805702,Copper_River,75019600164666,Copper_River_75019600164666
1281,75019600165863,390,160487757.051756620407104,18.277561161562907,Copper_River,75019600165863,Copper_River_75019600165863
1282,75019600169606,390,979676969.228691101074219,2.991819771719651,Copper_River,75019600169606,Copper_River_75019600169606
1283,75019600174661,390,2853077.690728985238820,0.498809296401189,Copper_River,75019600174661,Copper_River_75019600174661
1284,75019600174820,390,40656.733550013108470,0.027893656340872,Copper_River,75019600174820,Copper_River_75019600174820
1285,75019600175832,390,30038574.266422759741545,1.438508608884459,Copper_River,75019600175832,Copper_River_75019600175832
1286,75019600179147,390,271273.400874528684653,0.340136714694773,Copper_River,75019600179147,Copper_River_75019600179147
1287,75019600179413,390,4508870.600670905783772,6.019936324459092,Copper_River,75019600179413,Copper_River_75019600179413
1288,75019600181061,390,588452.593143973965198,0.590968494166144,Copper_River,75019600181061,Copper_River_75019600181061
1289,75019600181326,390,340064.116210762993433,0.725924640015598,Copper_River,75019600181326,Copper_River_75019600181326
1290,75019600181391,390,85253692.709990188479424,3.994592830433578,Copper_River,75019600181391,Copper_River_75019600181391
1291,75019600181506,390,85877149.245993986725807,3.794133680355828,Copper_River,75019600181506,Copper_River_75019600181506
1292,75019600181619,390,293882320.603005707263947,5.290262270536797,Copper_River,75019600181619,Copper_River_75019600181619
1293,75019600185154,390,19231680.915003567934036,9.832596354818413,Copper_River,75019600185154,Copper_River_75019600185154
1294,75019600187749,390,925558.168139249784872,0.903298189002358,Copper_River,75019600187749,Copper_River_75019600187749
1295,75019600187873,390,59596361.302757985889912,3.544855753984249,Copper_River,75019600187873,Copper_River_75019600187873
1296,75019600187874,390,86516156.474261656403542,5.583768188751820,Copper_River,75019600187874,Copper_River_75019600187874
1297,75019600189072,390,31317766.024144310504198,5.092266684248481,Copper_River,75019600189072,Copper_River_75019600189072
1298,75019600195238,390,942683871.468423366546631,3.242583774680270,Copper_River,75019600195238,Copper_River_75019600195238
1299,75019600195594,390,5024270.020262236706913,1.689467713907050,Copper_River,75019600195594,Copper_River_75019600195594
1300,75019600196827,390,83981103.457377731800079,4.713519902974134,Copper_River,75019600196827,Copper_River_75019600196827
1301,75019600196840,390,20946532.471517324447632,1.904214817790795,Copper_River,75019600196840,Copper_River_75019600196840
1302,75019600197033,390,962100.960380641743541,0.316693670004322,Copper_River,75019600197033,Copper_River_75019600197033
1303,75019600197497,390,186635.522702546644723,0.261109044094754,Copper_River,75019600197497,Copper_River_75019600197497
1304,75019600198206,390,2891567.800457107834518,3.256370888297917,Copper_River,75019600198206,Copper_River_75019600198206
1305,75019600198308,390,619193.495014899875969,0.293741569109552,Copper_River,75019600198308,Copper_River_75019600198308
1306,75019600198311,390,4203632.024499860592186,2.381737447065632,Copper_River,75019600198311,Copper_River_75019600198311
1307,75019600198321,390,311453.956949453684501,0.312688764391461,Copper_River,75019600198321,Copper_River_75019600198321
1308,75019600198550,390,723565.195853781420738,0.547107243209564,Copper_River,75019600198550,Copper_River_75019600198550
1309,75019600198622,390,1698014.826981967547908,0.712604641493182,Copper_River,75019600198622,Copper_River_75019600198622
1310,75019600199134,390,63672364.635874062776566,6.160920035452197,Copper_River,75019600199134,Copper_River_75019600199134
1311,75019600201125,390,396722.500196619250346,0.372020697951464,Copper_River,75019600201125,Copper_River_75019600201125
1312,75019600201378,390,950803.181539132376201,0.516547575419760,Copper_River,75019600201378,Copper_River_75019600201378
1313,75019600201412,390,516645139.233304262161255,3.081969557326426,Copper_River,75019600201412,Copper_River_75019600201412
1314,75019700000332,390,113671.290591043871245,0.126684937441205,Copper_River,75019700000332,Copper_River_75019700000332
1315,75019700001476,390,58458.902368864488380,0.092063293230824,Copper_River,75019700001476,Copper_River_75019700001476
1316,75019700001655,390,4228.603534200248760,0.001452994047918,Copper_River,75019700001655,Copper_River_75019700001655
1317,75019700001722,390,17825949.307337738573551,0.497884829941590,Copper_River,75019700001722,Copper_River_75019700001722
1318,75019700001727,390,3427828.460061484016478,0.635591809291006,Copper_River,75019700001727,Copper_River_75019700001727
1319,75019700001794,390,248033.972701864142437,0.174961607488469,Copper_River,75019700001794,Copper_River_75019700001794
1320,75019700002476,390,3302834.374638210982084,0.553734027614889,Copper_River,75019700002476,Copper_River_75019700002476
1321,75019700002595,390,1327222.655659154988825,0.981229758868578,Copper_River,75019700002595,Copper_River_75019700002595
1322,75019700002919,390,18345695.933461368083954,0.489073518586747,Copper_River,75019700002919,Copper_River_75019700002919
1323,75019700002996,390,57191167.785802729427814,0.352290019535598,Copper_River,75019700002996,Copper_River_75019700002996
1324,75019700003629,390,3187345.369564219377935,0.922774334851478,Copper_River,75019700003629,Copper_River_75019700003629
1325,75019700003637,390,173277.677100098517258,0.121714105122074,Copper_River,75019700003637,Copper_River_75019700003637
1326,75019700003861,390,10666840.515471704304218,0.269754376208563,Copper_River,75019700003861,Copper_River_75019700003861
1327,75019700004138,390,312552.207760927325580,0.225906625309742,Copper_River,75019700004138,Copper_River_75019700004138
1328,75019700004190,390,284653.645154745376203,0.076835504237796,Copper_River,75019700004190,Copper_River_75019700004190
1329,75019700004212,390,348081.521118938573636,0.157010888495430,Copper_River,75019700004212,Copper_River_75019700004212
1330,75019700004288,390,127391.196550082851900,0.073559388104210,Copper_River,75019700004288,Copper_River_75019700004288
1331,75019700004684,390,7444603.365948657505214,0.125252530898509,Copper_River,75019700004684,Copper_River_75019700004684
1332,75019700004810,390,30498719.819297131150961,0.310136177479805,Copper_River,75019700004810,Copper_River_75019700004810
1333,75019700004866,390,2645885.937496105674654,0.289401304515037,Copper_River,75019700004866,Copper_River_75019700004866
1334,75019700005134,390,3336193.677983470261097,0.434125597299651,Copper_River,75019700005134,Copper_River_75019700005134
1335,75019700005921,390,2005286.936164566315711,0.407162214595141,Copper_River,75019700005921,Copper_River_75019700005921
1336,75019700005942,390,293685.875151045096572,0.525095667334201,Copper_River,75019700005942,Copper_River_75019700005942
1337,75019700005989,390,23032.554444949808385,0.028616765719253,Copper_River,75019700005989,Copper_River_75019700005989
1338,75019700006226,390,233665.094937526417198,0.095315501758967,Copper_River,75019700006226,Copper_River_75019700006226
1339,75019700006876,390,6824111.547105593606830,0.123653614796393,Copper_River,75019700006876,Copper_River_75019700006876
1340,75019700007155,390,192010.003646804136224,0.160867469097603,Copper_River,75019700007155,Copper_River_75019700007155
1341,75019700010575,390,5466911.193187621422112,0.127812496446887,Copper_River,75019700010575,Copper_River_75019700010575
1342,75019700010617,390,70889608.992593795061111,0.412035336022171,Copper_River,75019700010617,Copper_River_75019700010617
1343,75019700010631,390,7916525.402754668146372,0.273618587739105,Copper_River,75019700010631,Copper_River_75019700010631
1344,75019700010633,390,2277258.551278395112604,0.234260155623417,Copper_River,75019700010633,Copper_River_75019700010633
1345,75019700010639,390,7001929.888413768261671,0.280190468129536,Copper_River,75019700010639,Copper_River_75019700010639
1346,75019700010666,390,6310040.359467763453722,0.414650341325607,Copper_River,75019700010666,Copper_River_75019700010666
1347,75019700012433,390,12941459.058007288724184,1.506085363267142,Copper_River,75019700012433,Copper_River_75019700012433
1348,75019700016379,390,2942689.139002747833729,0.811167267578712,Copper_River,75019700016379,Copper_River_75019700016379
1349,75019700017110,390,37183898.100234784185886,0.341168113453109,Copper_River,75019700017110,Copper_River_75019700017110
1350,75019700017807,390,17213645.263386309146881,0.526557946141663,Copper_River,75019700017807,Copper_River_75019700017807
1351,75019700017829,390,17463059.433041904121637,0.506519448665093,Copper_River,75019700017829,Copper_River_75019700017829
1352,75019700017973,390,78962690.365265145897865,0.435096750696398,Copper_River,75019700017973,Copper_River_75019700017973
1353,75019700017989,390,51074255.176194064319134,0.326966910982676,Copper_River,75019700017989,Copper_River_75019700017989
1354,75019800000182,390,166321166.388712704181671,1.426416619911840,Copper_River,75019800000182,Copper_River_75019800000182
1355,75019800000492,390,4896067.721595438197255,1.970155225413571,Copper_River,75019800000492,Copper_River_75019800000492
1356,75019800000599,390,3119207.692926669958979,0.595481721778281,Copper_River,75019800000599,Copper_River_75019800000599
1357,75019800000911,390,74626894.850019738078117,1.348727622658586,Copper_River,75019800000911,Copper_River_75019800000911
1358,75019800000955,390,35798902.201413877308369,1.814222560224830,Copper_River,75019800000955,Copper_River_75019800000955
1359,75019800000972,390,4662293.739135351963341,1.492752740662803,Copper_River,75019800000972,Copper_River_75019800000972
1360,75019800001032,390,119380290.916017517447472,1.347794069275169,Copper_River,75019800001032,Copper_River_75019800001032
1361,75019800001400,390,7069661.260569913312793,1.001281263498915,Copper_River,75019800001400,Copper_River_75019800001400
1362,75019800001873,390,15056753.942871542647481,1.130944593463316,Copper_River,75019800001873,Copper_River_75019800001873
1363,75019800002398,390,5055296.707117469981313,4.275792933576763,Copper_River,75019800002398,Copper_River_75019800002398
1364,75019800002519,390,375449.335028575558681,0.353436846954657,Copper_River,75019800002519,Copper_River_75019800002519
1365,75019800003840,390,18886920.691803522408009,1.483849336791404,Copper_River,75019800003840,Copper_River_75019800003840
1366,75019800005498,390,712726.099652283359319,0.291319878157073,Copper_River,75019800005498,Copper_River_75019800005498
1367,75019800006279,390,5779655.570059538818896,4.967420261197757,Copper_River,75019800006279,Copper_River_75019800006279
1368,75019800006994,390,7914756.935516360215843,1.995899123950697,Copper_River,75019800006994,Copper_River_75019800006994
1369,75019800007832,390,104936351.962530031800270,1.241677351247113,Copper_River,75019800007832,Copper_River_75019800007832
1370,75019800007852,390,1207912.786418875912204,1.690655324043257,Copper_River,75019800007852,Copper_River_75019800007852
1371,75019800009321,390,2707246.343695954885334,1.771825624154426,Copper_River,75019800009321,Copper_River_75019800009321
1372,75019800009388,390,17560715.800002072006464,0.988142717270468,Copper_River,75019800009388,Copper_River_75019800009388
1373,75019800009573,390,655550.204864493454807,0.955577371228111,Copper_River,75019800009573,Copper_River_75019800009573
1374,75019800009655,390,10426969.356230035424232,1.098141380125734,Copper_River,75019800009655,Copper_River_75019800009655
1375,75019800010136,390,235637.172685231955256,0.141856700774335,Copper_River,75019800010136,Copper_River_75019800010136
1376,75019800010313,390,20596534.725538380444050,3.664727219132729,Copper_River,75019800010313,Copper_River_75019800010313
1377,75019800010526,390,386040.152780784119386,0.272796086675739,Copper_River,75019800010526,Copper_River_75019800010526
1378,75019800010922,390,5560538.766579635441303,0.858113693873452,Copper_River,75019800010922,Copper_River_75019800010922
1379,75019800011243,390,787229.423676338861696,1.138785236988040,Copper_River,75019800011243,Copper_River_75019800011243
1380,75019800011406,390,299439.780759668617975,0.186965030468922,Copper_River,75019800011406,Copper_River_75019800011406
1381,75019800011423,390,7481361.452018111944199,6.307802652554118,Copper_River,75019800011423,Copper_River_75019800011423
1382,75019800011462,390,2341615.861154409591109,0.502951212426177,Copper_River,75019800011462,Copper_River_75019800011462
1383,75019800011612,390,10036893.678312638774514,1.121945760424978,Copper_River,75019800011612,Copper_River_75019800011612
1384,75019800011692,390,2309628.104621759615839,1.237786767361239,Copper_River,75019800011692,Copper_River_75019800011692
1385,75019800011978,390,41104449.184191651642323,2.531506752930269,Copper_River,75019800011978,Copper_River_75019800011978
1386,75019800012527,390,13589313.617066226899624,3.980311727060242,Copper_River,75019800012527,Copper_River_75019800012527
1387,75019800015373,390,59420440.647751078009605,1.354336886438356,Copper_River,75019800015373,Copper_River_75019800015373
1388,75019800015447,390,64581710.915558986365795,1.349711000476734,Copper_River,75019800015447,Copper_River_75019800015447
1389,75019800015952,390,501039.611273724061903,0.181599848485411,Copper_River,75019800015952,Copper_River_75019800015952
1390,75019800016364,390,99765754.717968747019768,1.299251840874408,Copper_River,75019800016364,Copper_River_75019800016364
1391,75019800017508,390,13621361.391133576631546,3.972441941586854,Copper_River,75019800017508,Copper_River_75019800017508
1392,75019800018104,390,15681209.574880387634039,1.016346265282318,Copper_River,75019800018104,Copper_River_75019800018104
1393,75019800018811,390,3825886.927457102108747,0.798786194604177,Copper_River,75019800018811,Copper_River_75019800018811
1394,75019800019142,390,3020145.157082711346447,0.494481804287989,Copper_River,75019800019142,Copper_River_75019800019142
1395,75019800019218,390,7044103.671031007543206,2.178493988345056,Copper_River,75019800019218,Copper_River_75019800019218
1396,75019800019678,390,695198.045363222248852,0.551637545819589,Copper_River,75019800019678,Copper_River_75019800019678
1397,75019800019853,390,303776.660684598027728,0.105659177800332,Copper_River,75019800019853,Copper_River_75019800019853
1398,75019800020292,390,1707529.719002831727266,0.540216853143242,Copper_River,75019800020292,Copper_River_75019800020292
1399,75019800020746,390,7836889.554131234996021,1.752782021837086,Copper_River,75019800020746,Copper_River_75019800020746
1400,75019800020803,390,2748705.841152349486947,5.039913532847282,Copper_River,75019800020803,Copper_River_75019800020803
1401,75019800020900,390,615127.574312726501375,0.199451952891518,Copper_River,75019800020900,Copper_River_75019800020900
1402,100826,390,1275654.105309224687517,4.738139758457327,Kodiak,100826,Kodiak_100826
1403,101146,390,102443.706155053485418,0.214998806164000,Kodiak,101146,Kodiak_101146
1404,101736,390,127101.932016139791813,0.346430625026956,Kodiak,101736,Kodiak_101736
1405,102106,390,45765.827098088309867,0.121175237164734,Kodiak,102106,Kodiak_102106
1406,102936,390,21349.364250660706603,0.035321191278898,Kodiak,102936,Kodiak_102936
1407,103016,390,313885.930563223781064,0.390900332215696,Kodiak,103016,Kodiak_103016
1408,103116,390,21349.364250660702965,0.035145821227820,Kodiak,103116,Kodiak_103116
1409,103196,390,8017228.192134356126189,11.514489563912942,Kodiak,103196,Kodiak_103196
1410,103266,390,205929.712059899087762,0.381634010489064,Kodiak,103266,Kodiak_103266
1411,103296,390,391364.462915153999347,0.612772731979423,Kodiak,103296,Kodiak_103296
1412,103556,390,793919.032715534674935,1.167279084188717,Kodiak,103556,Kodiak_103556
1413,103936,390,644884.761762619717047,0.909607968972763,Kodiak,103936,Kodiak_103936
1414,104296,390,681605.475404624477960,0.948558213402486,Kodiak,104296,Kodiak_104296
1415,105086,390,643539.328081374871545,0.537550496655759,Kodiak,105086,Kodiak_105086
1416,106486,390,17966881.318602137267590,9.769499471530118,Kodiak,106486,Kodiak_106486
1417,107216,390,496408.000343675783370,1.000457495034424,Kodiak,107216,Kodiak_107216
1418,107376,390,2270438.714339572470635,2.379540653293059,Kodiak,107376,Kodiak_107376
1419,107686,390,6141596.826177133247256,1.893714049578707,Kodiak,107686,Kodiak_107686
1420,108206,390,40478191.445150591433048,15.116996305787250,Kodiak,108206,Kodiak_108206
1421,108376,390,15381770.188666341826320,2.952810229420454,Kodiak,108376,Kodiak_108376
1422,108606,390,23904.580949564649927,0.029856766132135,Kodiak,108606,Kodiak_108606
1423,116535,390,18949.195453682499647,0.192684740690059,Kodiak,116535,Kodiak_116535
1424,120645,390,202455.758037796971621,0.571240859666370,Kodiak,120645,Kodiak_120645
1425,121025,390,1328510.621246348600835,5.366136942422432,Kodiak,121025,Kodiak_121025
1426,122415,390,212417.290821291273460,0.522269106071232,Kodiak,122415,Kodiak_122415
1427,122785,390,251450.302787241264014,1.098160938740823,Kodiak,122785,Kodiak_122785
1428,123415,390,28279.866924517675216,0.105610162690150,Kodiak,123415,Kodiak_123415
1429,123695,390,4968.975833736792083,0.009368020062888,Kodiak,123695,Kodiak_123695
1430,124065,390,253587.495016763365129,0.353395108548602,Kodiak,124065,Kodiak_124065
1431,124185,390,470009.907061322592199,0.779212228170618,Kodiak,124185,Kodiak_124185
1432,124215,390,955251.144830269273371,1.476331045230725,Kodiak,124215,Kodiak_124215
1433,124815,390,200949.493319758475991,0.412176187703722,Kodiak,124815,Kodiak_124815
1434,124945,390,25215.448132243200234,0.038308075822121,Kodiak,124945,Kodiak_124945
1435,125115,390,1131076.530569178750739,2.702582047011660,Kodiak,125115,Kodiak_125115
1436,125235,390,125926.764457263168879,0.194361420677980,Kodiak,125235,Kodiak_125235
1437,125365,390,218454.035816847463138,0.356526353113444,Kodiak,125365,Kodiak_125365
1438,125845,390,1464710.147384869866073,0.805356182144865,Kodiak,125845,Kodiak_125845
1439,126265,390,5577010.746014673262835,1.755680607783116,Kodiak,126265,Kodiak_126265
1440,127895,390,910780.535003708442673,4.533389089389057,Kodiak,127895,Kodiak_127895
1441,127995,390,4656.315909311948417,0.009194682432381,Kodiak,127995,Kodiak_127995
1442,128765,390,9913868.170353826135397,13.962840618623510,Kodiak,128765,Kodiak_128765
1443,129255,390,1131108.809790483675897,0.660397759295319,Kodiak,129255,Kodiak_129255
1444,129415,390,750858.032390018808655,0.577747093128756,Kodiak,129415,Kodiak_129415
1445,129805,390,2296536.496812154073268,0.713413924727610,Kodiak,129805,Kodiak_129805
1446,130385,390,43738571.683709301054478,8.570579317523155,Kodiak,130385,Kodiak_130385
1447,130995,390,46349494.513798065483570,7.455328585537127,Kodiak,130995,Kodiak_130995
1448,131245,390,112535.236112209488056,0.052858880969579,Kodiak,131245,Kodiak_131245
1449,131775,390,484654.784430385625456,0.218011089343128,Kodiak,131775,Kodiak_131775
1450,13958,390,571760.683323722332716,5.371469348424734,Kodiak,13958,Kodiak_13958
1451,14069,390,3518128.143369256053120,8.262822746523439,Kodiak,14069,Kodiak_14069
1452,14458,390,796542.107448206981644,2.883535601358998,Kodiak,14458,Kodiak_14458
1453,14658,390,494408.539788932946976,1.373582169824868,Kodiak,14658,Kodiak_14658
